Module Name,File Name,Base Route,HTTP Method,Local Endpoint,Full API URL,Required Permission,Is Secured
"V1 Standard API","ledger.routes.js","/api/v1/ledger","GET","/supplier/:supplierId","/api/v1/ledger/supplier/:supplierId","PERMISSIONS.LEDGER.READ","Yes"
"V1 Standard API","ledger.routes.js","/api/v1/ledger","GET","/export","/api/v1/ledger/export","PERMISSIONS.LEDGER.READ","Yes"
"V1 Standard API","ledger.routes.js","/api/v1/ledger","GET","/account/:accountId","/api/v1/ledger/account/:accountId","PERMISSIONS.LEDGER.READ","Yes"
"V1 Standard API","ledger.routes.js","/api/v1/ledger","GET","/","/api/v1/ledger","PERMISSIONS.LEDGER.READ","Yes"
"V1 Standard API","ledger.routes.js","/api/v1/ledger","GET","/:id","/api/v1/ledger/:id","PERMISSIONS.LEDGER.READ","Yes"
"V1 Standard API","ledger.routes.js","/api/v1/ledger","DELETE","/:id","/api/v1/ledger/:id","PERMISSIONS.LEDGER.DELETE","Yes"
"V1 Standard API","log.routes.js","/api/v1/log","GET","/","/api/v1/log","Public / Inherited","No"
"V1 Standard API","master.routes.js","/api/v1/master","POST","/bulk","/api/v1/master/bulk","PERMISSIONS.MASTER.MANAGE","Yes"
"V1 Standard API","master.routes.js","/api/v1/master","PATCH","/bulk","/api/v1/master/bulk","PERMISSIONS.MASTER.MANAGE","Yes"
"V1 Standard API","master.routes.js","/api/v1/master","DELETE","/bulk","/api/v1/master/bulk","PERMISSIONS.MASTER.MANAGE","Yes"
"V1 Standard API","master.routes.js","/api/v1/master","GET","/","/api/v1/master","PERMISSIONS.MASTER.READ","Yes"
"V1 Standard API","master.routes.js","/api/v1/master","POST","/","/api/v1/master","PERMISSIONS.MASTER.MANAGE","Yes"
"V1 Standard API","master.routes.js","/api/v1/master","PATCH","/:id","/api/v1/master/:id","PERMISSIONS.MASTER.MANAGE","Yes"
"V1 Standard API","master.routes.js","/api/v1/master","DELETE","/:id","/api/v1/master/:id","PERMISSIONS.MASTER.MANAGE","Yes"
"V1 Standard API","masterList.routes.js","/api/v1/masterList","GET","/","/api/v1/masterList","PERMISSIONS.MASTER.READ","Yes"
"V1 Standard API","masterList.routes.js","/api/v1/masterList","GET","/list","/api/v1/masterList/list","PERMISSIONS.MASTER.READ","Yes"
"V1 Standard API","masterList.routes.js","/api/v1/masterList","GET","/filter-options","/api/v1/masterList/filter-options","PERMISSIONS.MASTER.READ","Yes"
"V1 Standard API","masterList.routes.js","/api/v1/masterList","GET","/quick-stats","/api/v1/masterList/quick-stats","PERMISSIONS.MASTER.READ","Yes"
"V1 Standard API","masterList.routes.js","/api/v1/masterList","GET","/details/:type/:id","/api/v1/masterList/details/:type/:id","PERMISSIONS.MASTER.READ","Yes"
"V1 Standard API","masterList.routes.js","/api/v1/masterList","GET","/export","/api/v1/masterList/export","PERMISSIONS.MASTER.MANAGE","Yes"
"V1 Standard API","masterList.routes.js","/api/v1/masterList","GET","/export-filtered","/api/v1/masterList/export-filtered","PERMISSIONS.MASTER.MANAGE","Yes"
"V1 Standard API","masterList.routes.js","/api/v1/masterList","GET","/permissions","/api/v1/masterList/permissions","PERMISSIONS.MASTER.READ","Yes"
"V1 Standard API","masterType.routes.js","/api/v1/masterType","GET","/","/api/v1/masterType","PERMISSIONS.MASTER.READ","Yes"
"V1 Standard API","masterType.routes.js","/api/v1/masterType","POST","/","/api/v1/masterType","PERMISSIONS.MASTER.MANAGE","Yes"
"V1 Standard API","masterType.routes.js","/api/v1/masterType","PATCH","/:id","/api/v1/masterType/:id","PERMISSIONS.MASTER.MANAGE","Yes"
"V1 Standard API","masterType.routes.js","/api/v1/masterType","DELETE","/:id","/api/v1/masterType/:id","PERMISSIONS.MASTER.MANAGE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","POST","/upload","/api/v1/note/upload","PERMISSIONS.FILE.UPLOAD","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","GET","/search","/api/v1/note/search","PERMISSIONS.NOTE.READ","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","GET","/graph/network","/api/v1/note/graph/network","PERMISSIONS.NOTE.READ","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","GET","/analytics/heatmap","/api/v1/note/analytics/heatmap","PERMISSIONS.NOTE.VIEW_ANALYTICS","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","GET","/analytics/summary","/api/v1/note/analytics/summary","Public / Inherited","No"
"V1 Standard API","note.routes.js","/api/v1/note","GET","/stats/summary","/api/v1/note/stats/summary","PERMISSIONS.NOTE.READ","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","GET","/activity/recent","/api/v1/note/activity/recent","PERMISSIONS.NOTE.READ","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","GET","/calendar/view","/api/v1/note/calendar/view","PERMISSIONS.NOTE.VIEW_CALENDAR","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","GET","/calendar/monthly","/api/v1/note/calendar/monthly","PERMISSIONS.NOTE.READ","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","GET","/export/data","/api/v1/note/export/data","PERMISSIONS.NOTE.EXPORT_DATA","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","GET","/export/all","/api/v1/note/export/all","PERMISSIONS.NOTE.EXPORT_DATA","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","POST","/templates","/api/v1/note/templates","PERMISSIONS.NOTE.CREATE_TEMPLATE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","GET","/templates","/api/v1/note/templates","Public / Inherited","No"
"V1 Standard API","note.routes.js","/api/v1/note","POST","/templates/:templateId/create","/api/v1/note/templates/:templateId/create","PERMISSIONS.NOTE.USE_TEMPLATE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","PATCH","/templates/:templateId","/api/v1/note/templates/:templateId","PERMISSIONS.NOTE.CREATE_TEMPLATE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","DELETE","/templates/:templateId","/api/v1/note/templates/:templateId","PERMISSIONS.NOTE.CREATE_TEMPLATE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","PATCH","/bulk/update","/api/v1/note/bulk/update","PERMISSIONS.NOTE.BULK_UPDATE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","DELETE","/bulk/delete","/api/v1/note/bulk/delete","PERMISSIONS.NOTE.BULK_DELETE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","GET","/trash/bin","/api/v1/note/trash/bin","PERMISSIONS.NOTE.READ","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","POST","/trash/:id/restore","/api/v1/note/trash/:id/restore","PERMISSIONS.NOTE.WRITE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","DELETE","/trash/empty","/api/v1/note/trash/empty","PERMISSIONS.NOTE.DELETE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","POST","/meetings","/api/v1/note/meetings","PERMISSIONS.MEETING.SCHEDULE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","GET","/meetings","/api/v1/note/meetings","PERMISSIONS.MEETING.READ","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","GET","/meetings/:meetingId","/api/v1/note/meetings/:meetingId","PERMISSIONS.MEETING.READ","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","PATCH","/meetings/:meetingId","/api/v1/note/meetings/:meetingId","PERMISSIONS.MEETING.WRITE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","DELETE","/meetings/:meetingId/cancel","/api/v1/note/meetings/:meetingId/cancel","PERMISSIONS.MEETING.WRITE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","POST","/meetings/:meetingId/rsvp","/api/v1/note/meetings/:meetingId/rsvp","PERMISSIONS.MEETING.RSVP","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","POST","/meetings/:meetingId/join","/api/v1/note/meetings/:meetingId/join","PERMISSIONS.MEETING.READ","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","POST","/meetings/:meetingId/leave","/api/v1/note/meetings/:meetingId/leave","PERMISSIONS.MEETING.READ","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","POST","/meetings/:meetingId/participants","/api/v1/note/meetings/:meetingId/participants","PERMISSIONS.MEETING.WRITE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","DELETE","/meetings/:meetingId/participants/:userId","/api/v1/note/meetings/:meetingId/participants/:userId","PERMISSIONS.MEETING.WRITE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","POST","/meetings/:meetingId/action-items","/api/v1/note/meetings/:meetingId/action-items","PERMISSIONS.MEETING.WRITE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","POST","/meetings/:meetingId/action-items/:actionItemId/convert","/api/v1/note/meetings/:meetingId/action-items/:actionItemId/convert","Public / Inherited","No"
"V1 Standard API","note.routes.js","/api/v1/note","POST","/meetings/:meetingId/polls","/api/v1/note/meetings/:meetingId/polls","PERMISSIONS.MEETING.WRITE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","POST","/meetings/:meetingId/polls/:pollId/vote","/api/v1/note/meetings/:meetingId/polls/:pollId/vote","PERMISSIONS.MEETING.READ","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","GET","/meetings/analytics/summary","/api/v1/note/meetings/analytics/summary","PERMISSIONS.MEETING.READ","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","GET","/shared/with-me","/api/v1/note/shared/with-me","PERMISSIONS.NOTE.READ","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","GET","/shared/by-me","/api/v1/note/shared/by-me","PERMISSIONS.NOTE.READ","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","GET","/organization/all","/api/v1/note/organization/all","Public / Inherited","No"
"V1 Standard API","note.routes.js","/api/v1/note","GET","/","/api/v1/note","PERMISSIONS.NOTE.READ","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","POST","/","/api/v1/note","PERMISSIONS.NOTE.WRITE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","GET","/:id/comments","/api/v1/note/:id/comments","PERMISSIONS.NOTE.READ","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","POST","/:id/comments","/api/v1/note/:id/comments","PERMISSIONS.NOTE.WRITE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","DELETE","/:id/comments/:commentId","/api/v1/note/:id/comments/:commentId","PERMISSIONS.NOTE.WRITE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","POST","/:id/comments/:commentId/react","/api/v1/note/:id/comments/:commentId/react","PERMISSIONS.NOTE.READ","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","POST","/:id/assign","/api/v1/note/:id/assign","PERMISSIONS.NOTE.WRITE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","PATCH","/:id/assignment-status","/api/v1/note/:id/assignment-status","PERMISSIONS.NOTE.WRITE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","POST","/:id/checklist","/api/v1/note/:id/checklist","PERMISSIONS.NOTE.WRITE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","PATCH","/:id/checklist/:subtaskId","/api/v1/note/:id/checklist/:subtaskId","PERMISSIONS.NOTE.WRITE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","DELETE","/:id/checklist/:subtaskId","/api/v1/note/:id/checklist/:subtaskId","PERMISSIONS.NOTE.WRITE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","POST","/:id/subtasks","/api/v1/note/:id/subtasks","PERMISSIONS.NOTE.WRITE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","PATCH","/:id/subtasks/:subtaskId","/api/v1/note/:id/subtasks/:subtaskId","PERMISSIONS.NOTE.WRITE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","DELETE","/:id/subtasks/:subtaskId","/api/v1/note/:id/subtasks/:subtaskId","PERMISSIONS.NOTE.WRITE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","POST","/:id/time-log","/api/v1/note/:id/time-log","PERMISSIONS.NOTE.WRITE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","POST","/:id/share","/api/v1/note/:id/share","PERMISSIONS.NOTE.SHARE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","PATCH","/:id/share/permissions","/api/v1/note/:id/share/permissions","PERMISSIONS.NOTE.MANAGE_SHARED","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","DELETE","/:id/share/:userId","/api/v1/note/:id/share/:userId","PERMISSIONS.NOTE.MANAGE_SHARED","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","POST","/:id/link","/api/v1/note/:id/link","PERMISSIONS.NOTE.WRITE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","POST","/:id/unlink","/api/v1/note/:id/unlink","PERMISSIONS.NOTE.WRITE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","POST","/:id/duplicate","/api/v1/note/:id/duplicate","PERMISSIONS.NOTE.WRITE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","POST","/:id/convert-to-task","/api/v1/note/:id/convert-to-task","Public / Inherited","No"
"V1 Standard API","note.routes.js","/api/v1/note","PATCH","/:id/pin","/api/v1/note/:id/pin","PERMISSIONS.NOTE.PIN","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","PATCH","/:id/archive","/api/v1/note/:id/archive","PERMISSIONS.NOTE.WRITE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","PATCH","/:id/restore","/api/v1/note/:id/restore","PERMISSIONS.NOTE.WRITE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","GET","/:id/history","/api/v1/note/:id/history","PERMISSIONS.NOTE.READ","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","DELETE","/:id/permanent","/api/v1/note/:id/permanent","PERMISSIONS.NOTE.DELETE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","GET","/:id","/api/v1/note/:id","PERMISSIONS.NOTE.READ","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","PATCH","/:id","/api/v1/note/:id","PERMISSIONS.NOTE.WRITE","Yes"
"V1 Standard API","note.routes.js","/api/v1/note","DELETE","/:id","/api/v1/note/:id","PERMISSIONS.NOTE.DELETE","Yes"
"V1 Standard API","notification.routes.js","/api/v1/notification","GET","/stats","/api/v1/notification/stats","PERMISSIONS.NOTIFICATION.READ","Yes"
"V1 Standard API","notification.routes.js","/api/v1/notification","GET","/unread-count","/api/v1/notification/unread-count","PERMISSIONS.NOTIFICATION.READ","Yes"
"V1 Standard API","notification.routes.js","/api/v1/notification","PATCH","/mark-read","/api/v1/notification/mark-read","PERMISSIONS.NOTIFICATION.READ","Yes"
"V1 Standard API","notification.routes.js","/api/v1/notification","PATCH","/mark-all-read","/api/v1/notification/mark-all-read","PERMISSIONS.NOTIFICATION.READ","Yes"
"V1 Standard API","notification.routes.js","/api/v1/notification","DELETE","/clear-all","/api/v1/notification/clear-all","PERMISSIONS.NOTIFICATION.READ","Yes"
"V1 Standard API","notification.routes.js","/api/v1/notification","GET","/","/api/v1/notification","PERMISSIONS.NOTIFICATION.READ","Yes"
"V1 Standard API","notification.routes.js","/api/v1/notification","GET","/:id","/api/v1/notification/:id","PERMISSIONS.NOTIFICATION.READ","Yes"
"V1 Standard API","notification.routes.js","/api/v1/notification","PATCH","/:id","/api/v1/notification/:id","PERMISSIONS.NOTIFICATION.READ","Yes"
"V1 Standard API","notification.routes.js","/api/v1/notification","DELETE","/:id","/api/v1/notification/:id","PERMISSIONS.NOTIFICATION.READ","Yes"
"V1 Standard API","notification.routes.js","/api/v1/notification","GET","/stats","/api/v1/notification/stats","PERMISSIONS.NOTIFICATION.READ","Yes"
"V1 Standard API","notification.routes.js","/api/v1/notification","GET","/unread-count","/api/v1/notification/unread-count","PERMISSIONS.NOTIFICATION.READ","Yes"
"V1 Standard API","notification.routes.js","/api/v1/notification","PATCH","/mark-read","/api/v1/notification/mark-read","PERMISSIONS.NOTIFICATION.READ","Yes"
"V1 Standard API","notification.routes.js","/api/v1/notification","PATCH","/mark-all-read","/api/v1/notification/mark-all-read","PERMISSIONS.NOTIFICATION.READ","Yes"
"V1 Standard API","notification.routes.js","/api/v1/notification","DELETE","/clear-all","/api/v1/notification/clear-all","PERMISSIONS.NOTIFICATION.READ","Yes"
"V1 Standard API","notification.routes.js","/api/v1/notification","GET","/","/api/v1/notification","PERMISSIONS.NOTIFICATION.READ","Yes"
"V1 Standard API","notification.routes.js","/api/v1/notification","POST","/","/api/v1/notification","PERMISSIONS.NOTIFICATION.MANAGE","Yes"
"V1 Standard API","notification.routes.js","/api/v1/notification","GET","/:id","/api/v1/notification/:id","PERMISSIONS.NOTIFICATION.READ","Yes"
"V1 Standard API","notification.routes.js","/api/v1/notification","PATCH","/:id","/api/v1/notification/:id","PERMISSIONS.NOTIFICATION.READ","Yes"
"V1 Standard API","notification.routes.js","/api/v1/notification","DELETE","/:id","/api/v1/notification/:id","PERMISSIONS.NOTIFICATION.READ","Yes"
"V1 Standard API","organization.routes.js","/api/v1/organization","POST","/create","/api/v1/organization/create","Public / Inherited","No"
"V1 Standard API","organization.routes.js","/api/v1/organization","POST","/lookup","/api/v1/organization/lookup","Public / Inherited","No"
"V1 Standard API","organization.routes.js","/api/v1/organization","GET","/shop/:uniqueShopId","/api/v1/organization/shop/:uniqueShopId","Public / Inherited","No"
"V1 Standard API","organization.routes.js","/api/v1/organization","GET","/pending-members","/api/v1/organization/pending-members","PERMISSIONS.ORG.MANAGE_MEMBERS","Yes"
"V1 Standard API","organization.routes.js","/api/v1/organization","POST","/approve-member","/api/v1/organization/approve-member","PERMISSIONS.ORG.MANAGE_MEMBERS","Yes"
"V1 Standard API","organization.routes.js","/api/v1/organization","POST","/reject-member","/api/v1/organization/reject-member","PERMISSIONS.ORG.MANAGE_MEMBERS","Yes"
"V1 Standard API","organization.routes.js","/api/v1/organization","GET","/my-organization","/api/v1/organization/my-organization","Public / Inherited","No"
"V1 Standard API","organization.routes.js","/api/v1/organization","PATCH","/my-organization","/api/v1/organization/my-organization","PERMISSIONS.ORG.MANAGE","Yes"
"V1 Standard API","organization.routes.js","/api/v1/organization","DELETE","/my-organization","/api/v1/organization/my-organization","PERMISSIONS.ORG.MANAGE","Yes"
"V1 Standard API","organization.routes.js","/api/v1/organization","GET","/","/api/v1/organization","PERMISSIONS.ORG.MANAGE_PLATFORM","Yes"
"V1 Standard API","organization.routes.js","/api/v1/organization","GET","/:id","/api/v1/organization/:id","PERMISSIONS.ORG.MANAGE_PLATFORM","Yes"
"V1 Standard API","organization.routes.js","/api/v1/organization","PATCH","/:id","/api/v1/organization/:id","PERMISSIONS.ORG.MANAGE_PLATFORM","Yes"
"V1 Standard API","organization.routes.js","/api/v1/organization","DELETE","/:id","/api/v1/organization/:id","PERMISSIONS.ORG.MANAGE_PLATFORM","Yes"
"V1 Standard API","organizationExtras.routes.js","/api/v1/organizationExtras","PATCH","/transfer-ownership","/api/v1/organizationExtras/transfer-ownership","PERMISSIONS.ORG.TRANSFER","Yes"
"V1 Standard API","organizationExtras.routes.js","/api/v1/organizationExtras","POST","/invite","/api/v1/organizationExtras/invite","PERMISSIONS.ORG.MANAGE_MEMBERS","Yes"
"V1 Standard API","organizationExtras.routes.js","/api/v1/organizationExtras","GET","/activity-log","/api/v1/organizationExtras/activity-log","PERMISSIONS.ORG.MANAGE","Yes"
"V1 Standard API","organizationExtras.routes.js","/api/v1/organizationExtras","DELETE","/members/:id","/api/v1/organizationExtras/members/:id","PERMISSIONS.ORG.MANAGE_MEMBERS","Yes"
"V1 Standard API","ownership.routes.js","/api/v1/ownership","POST","/initiate","/api/v1/ownership/initiate","PERMISSIONS.OWNERSHIP.TRANSFER","Yes"
"V1 Standard API","ownership.routes.js","/api/v1/ownership","POST","/finalize","/api/v1/ownership/finalize","PERMISSIONS.OWNERSHIP.TRANSFER","Yes"
"V1 Standard API","ownership.routes.js","/api/v1/ownership","POST","/cancel","/api/v1/ownership/cancel","PERMISSIONS.OWNERSHIP.TRANSFER","Yes"
"V1 Standard API","ownership.routes.js","/api/v1/ownership","POST","/force","/api/v1/ownership/force","PERMISSIONS.OWNERSHIP.TRANSFER","Yes"
"V1 Standard API","partyTransaction.routes.js","/api/v1/partyTransaction","GET","/customers/:id/transactions","/api/v1/partyTransaction/customers/:id/transactions","PERMISSIONS.TRANSACTION.READ","Yes"
"V1 Standard API","partyTransaction.routes.js","/api/v1/partyTransaction","GET","/suppliers/:id/transactions","/api/v1/partyTransaction/suppliers/:id/transactions","PERMISSIONS.TRANSACTION.READ","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","POST","/webhook","/api/v1/payment/webhook","Public / Inherited","No"
"V1 Standard API","payment.routes.js","/api/v1/payment","GET","/export","/api/v1/payment/export","PERMISSIONS.PAYMENT.READ","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","GET","/allocation/report","/api/v1/payment/allocation/report","PERMISSIONS.PAYMENT.READ","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","GET","/customer/:customerId","/api/v1/payment/customer/:customerId","PERMISSIONS.PAYMENT.READ","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","GET","/customer/:customerId/summary","/api/v1/payment/customer/:customerId/summary","PERMISSIONS.PAYMENT.READ","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","GET","/customer/:customerId/unallocated","/api/v1/payment/customer/:customerId/unallocated","PERMISSIONS.PAYMENT.READ","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","GET","/supplier/:supplierId","/api/v1/payment/supplier/:supplierId","PERMISSIONS.PAYMENT.READ","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","GET","/","/api/v1/payment","PERMISSIONS.PAYMENT.READ","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","POST","/","/api/v1/payment","PERMISSIONS.PAYMENT.CREATE","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","GET","/:id","/api/v1/payment/:id","PERMISSIONS.PAYMENT.READ","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","DELETE","/:id","/api/v1/payment/:id","PERMISSIONS.PAYMENT.DELETE","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","POST","/:id/cancel","/api/v1/payment/:id/cancel","PERMISSIONS.PAYMENT.UPDATE","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","GET","/:id/receipt","/api/v1/payment/:id/receipt","PERMISSIONS.PAYMENT.READ","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","POST","/:id/email","/api/v1/payment/:id/email","PERMISSIONS.PAYMENT.READ","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","POST","/:paymentId/allocate/auto","/api/v1/payment/:paymentId/allocate/auto","PERMISSIONS.PAYMENT.UPDATE","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","POST","/:paymentId/allocate/manual","/api/v1/payment/:paymentId/allocate/manual","PERMISSIONS.PAYMENT.UPDATE","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","GET","/reports/allocation","/api/v1/payment/reports/allocation","PERMISSIONS.PAYMENT.READ","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","GET","/export","/api/v1/payment/export","PERMISSIONS.PAYMENT.READ","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","GET","/customer/:customerId/summary","/api/v1/payment/customer/:customerId/summary","PERMISSIONS.PAYMENT.READ","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","GET","/customer/:customerId/unallocated","/api/v1/payment/customer/:customerId/unallocated","PERMISSIONS.PAYMENT.READ","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","GET","/customer/:customerId","/api/v1/payment/customer/:customerId","PERMISSIONS.PAYMENT.READ","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","GET","/supplier/:supplierId","/api/v1/payment/supplier/:supplierId","PERMISSIONS.PAYMENT.READ","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","GET","/","/api/v1/payment","PERMISSIONS.PAYMENT.READ","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","POST","/","/api/v1/payment","PERMISSIONS.PAYMENT.CREATE","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","POST","/:paymentId/allocate/auto","/api/v1/payment/:paymentId/allocate/auto","PERMISSIONS.PAYMENT.UPDATE","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","POST","/:paymentId/allocate/manual","/api/v1/payment/:paymentId/allocate/manual","PERMISSIONS.PAYMENT.UPDATE","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","GET","/:id/receipt/download","/api/v1/payment/:id/receipt/download","PERMISSIONS.PAYMENT.READ","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","POST","/:id/receipt/email","/api/v1/payment/:id/receipt/email","PERMISSIONS.PAYMENT.READ","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","GET","/:id","/api/v1/payment/:id","PERMISSIONS.PAYMENT.READ","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","PATCH","/:id","/api/v1/payment/:id","PERMISSIONS.PAYMENT.UPDATE","Yes"
"V1 Standard API","payment.routes.js","/api/v1/payment","DELETE","/:id","/api/v1/payment/:id","PERMISSIONS.PAYMENT.DELETE","Yes"
"V1 Standard API","product.routes.js","/api/v1/product","GET","/search","/api/v1/product/search","PERMISSIONS.PRODUCT.READ","Yes"
"V1 Standard API","product.routes.js","/api/v1/product","POST","/bulk-import","/api/v1/product/bulk-import","PERMISSIONS.PRODUCT.CREATE","Yes"
"V1 Standard API","product.routes.js","/api/v1/product","POST","/bulk-update","/api/v1/product/bulk-update","PERMISSIONS.PRODUCT.UPDATE","Yes"
"V1 Standard API","product.routes.js","/api/v1/product","GET","/reports/low-stock","/api/v1/product/reports/low-stock","PERMISSIONS.PRODUCT.READ","Yes"
"V1 Standard API","product.routes.js","/api/v1/product","GET","/","/api/v1/product","PERMISSIONS.PRODUCT.READ","Yes"
"V1 Standard API","product.routes.js","/api/v1/product","POST","/","/api/v1/product","PERMISSIONS.PRODUCT.CREATE","Yes"
"V1 Standard API","product.routes.js","/api/v1/product","POST","/scan","/api/v1/product/scan","PERMISSIONS.PRODUCT.STOCK_ADJUST","Yes"
"V1 Standard API","product.routes.js","/api/v1/product","POST","/:id/stock-adjust","/api/v1/product/:id/stock-adjust","PERMISSIONS.PRODUCT.STOCK_ADJUST","Yes"
"V1 Standard API","product.routes.js","/api/v1/product","POST","/:id/stock-transfer","/api/v1/product/:id/stock-transfer","PERMISSIONS.STOCK.MANAGE","Yes"
"V1 Standard API","product.routes.js","/api/v1/product","PATCH","/:id/upload","/api/v1/product/:id/upload","PERMISSIONS.PRODUCT.UPDATE","Yes"
"V1 Standard API","product.routes.js","/api/v1/product","PATCH","/:id/restore","/api/v1/product/:id/restore","PERMISSIONS.PRODUCT.UPDATE","Yes"
"V1 Standard API","product.routes.js","/api/v1/product","GET","/:id/history","/api/v1/product/:id/history","PERMISSIONS.PRODUCT.READ","Yes"
"V1 Standard API","product.routes.js","/api/v1/product","GET","/:id","/api/v1/product/:id","PERMISSIONS.PRODUCT.READ","Yes"
"V1 Standard API","product.routes.js","/api/v1/product","PATCH","/:id","/api/v1/product/:id","PERMISSIONS.PRODUCT.UPDATE","Yes"
"V1 Standard API","product.routes.js","/api/v1/product","DELETE","/:id","/api/v1/product/:id","PERMISSIONS.PRODUCT.DELETE","Yes"
"V1 Standard API","purchase.routes.js","/api/v1/purchase","GET","/analytics","/api/v1/purchase/analytics","PERMISSIONS.PURCHASE.ANALYTICS_VIEW","Yes"
